,close,high,low,open,time,volumefrom,volumeto,timestamp
0,6874.92,6922.84,6676.72,6762.34,1523329200,62368.82,427145698.14,2018-04-09 23:00:00
1,6972.31,6999.37,6839.16,6874.92,1523415600,68673.04,477562601.51,2018-04-10 23:00:00
2,7889.6,8051.95,6791.33,6972.31,1523502000,205704.4,1566177958.06,2018-04-11 23:00:00
3,8050.14,8237.16,7777.88,7889.6,1523588400,138149.95,1112995908.11,2018-04-12 23:00:00
4,8111.37,8195.34,7891.69,8050.11,1523674800,67442.65,544598917.86,2018-04-13 23:00:00
5,8163.13,8437.03,8077.2,8111.44,1523761200,78589.16,653319071.32,2018-04-14 23:00:00
6,8060.36,8198.5,7929.24,8163.13,1523847600,72982.88,590329569.65,2018-04-15 23:00:00
7,7939.33,8187.6,7858.12,8060.36,1523934000,71844.59,579678816.21,2018-04-16 23:00:00
8,8241.97,8293.55,7912.56,7939.33,1524020400,80774.91,658385166.38,2018-04-17 23:00:00
9,8355.44,8415.48,8136.47,8241.97,1524106800,75897.05,630039997.99,2018-04-18 23:00:00
10,8864.67,8945.14,8243.49,8355.44,1524193200,108531.99,933087274.44,2018-04-19 23:00:00
11,8874.4,9047.82,8631.18,8864.67,1524279600,89857.9,795715155.74,2018-04-20 23:00:00
12,8880.8,9043.98,8788.44,8874.59,1524366000,68393.52,611790207.11,2018-04-21 23:00:00
13,9211.05,9246.52,8847.6,8880.8,1524452400,80898.02,730142338.93,2018-04-22 23:00:00
14,9695.15,9765.23,9192.94,9211.0,1524538800,134659.98,1272488970.83,2018-04-23 23:00:00
15,8859.67,9726.52,8669.38,9695.15,1524625200,189302.55,1728456110.67,2018-04-24 23:00:00
16,9268.18,9315.13,8675.07,8862.02,1524711600,99936.97,898388398.96,2018-04-25 23:00:00
17,9061.25,9385.87,8892.52,9268.18,1524798000,82093.4,756675732.38,2018-04-26 23:00:00
18,9516.52,9552.67,9060.62,9061.25,1524884400,89035.8,831884690.58,2018-04-27 23:00:00
19,9441.52,9518.22,9189.07,9516.52,1524970800,59219.96,555251980.35,2018-04-28 23:00:00
20,9020.95,9459.81,8899.88,9441.72,1525057200,79905.49,737190797.24,2018-04-29 23:00:00
21,9052.71,9107.87,8851.1,9024.19,1525143600,56856.52,513299701.3,2018-04-30 23:00:00
22,9252.52,9271.62,9012.41,9052.82,1525230000,57592.56,528432782.73,2018-05-01 23:00:00
23,9631.59,9817.19,9172.28,9252.52,1525316400,97911.97,930193980.58,2018-05-02 23:00:00
24,9824.53,9867.73,9552.73,9632.15,1525402800,66390.66,643755240.83,2018-05-03 23:00:00
25,9857.57,9968.85,9721.1,9822.89,1525489200,64318.48,636139440.05,2018-05-04 23:00:00
26,9330.3,9896.69,9282.62,9857.57,1525575600,71389.84,685079145.51,2018-05-05 23:00:00
27,9442.22,9472.09,9202.13,9331.45,1525662000,64525.37,605026806.86,2018-05-06 23:00:00
28,9094.69,9458.03,9063.07,9442.2,1525748400,73224.86,677334915.78,2018-05-07 23:00:00
29,9330.94,9373.85,8987.27,9094.69,1525834800,67568.15,623353873.38,2018-05-08 23:00:00
30,8917.58,9393.95,8888.15,9330.94,1525921200,77970.75,717385434.06,2018-05-09 23:00:00
31,8447.38,9018.82,8363.5,8917.58,1526007600,128478.96,1115844592.5,2018-05-10 23:00:00
32,8421.96,8653.8,8225.97,8447.33,1526094000,88084.3,743965175.73,2018-05-11 23:00:00
33,8649.89,8773.96,8350.91,8421.96,1526180400,63211.12,545272363.02,2018-05-12 23:00:00
34,8672.79,8883.0,8312.72,8649.93,1526266800,102817.64,887327537.29,2018-05-13 23:00:00
35,8141.59,8848.69,8119.17,8672.49,1526353200,95952.44,821513563.95,2018-05-14 23:00:00
36,8373.74,8435.58,8139.57,8141.59,1526439600,81813.28,679436265.06,2018-05-15 23:00:00
37,8003.67,8476.45,7940.35,8373.74,1526526000,78831.17,648127630.37,2018-05-16 23:00:00
38,8208.42,8280.45,7976.42,8003.74,1526612400,61917.19,505184845.84,2018-05-17 23:00:00
39,8284.68,8397.27,8160.8,8208.42,1526698800,46589.3,386528724.74,2018-05-18 23:00:00
40,8510.6,8591.45,8235.5,8284.68,1526785200,50198.17,424667067.25,2018-05-19 23:00:00
41,8316.12,8585.85,8281.73,8510.43,1526871600,56348.92,477231073.46,2018-05-20 23:00:00
42,7910.73,8366.14,7870.63,8316.12,1526958000,70849.67,578538484.66,2018-05-21 23:00:00
43,7577.82,7969.51,7460.66,7912.5,1527044400,118555.08,914415541.78,2018-05-22 23:00:00
44,7629.69,7729.48,7283.77,7577.27,1527130800,108490.86,816857663.6,2018-05-23 23:00:00
45,7438.23,7652.37,7347.96,7629.69,1527217200,80200.37,600257911.47,2018-05-24 23:00:00
46,7325.86,7626.69,7256.67,7438.23,1527303600,52344.3,391914378.34,2018-05-25 23:00:00
47,7387.93,7420.07,7268.02,7325.86,1527390000,45008.28,331349910.45,2018-05-26 23:00:00
48,7117.52,7455.55,7069.01,7387.93,1527476400,73285.88,530776096.96,2018-05-27 23:00:00
49,7523.01,7571.08,7093.98,7116.77,1527562800,88316.02,651369932.3,2018-05-28 23:00:00
50,7358.28,7557.01,7295.78,7523.01,1527649200,63288.73,471169774.36,2018-05-29 23:00:00
51,7504.86,7608.87,7358.13,7358.28,1527735600,61736.09,466072236.21,2018-05-30 23:00:00
52,7503.7,7614.66,7370.27,7504.86,1527822000,59367.54,445673117.16,2018-05-31 23:00:00
53,7646.98,7697.34,7485.77,7503.7,1527908400,47686.52,364921964.59,2018-06-01 23:00:00
54,7698.69,7774.96,7630.66,7646.98,1527994800,44924.2,347613096.87,2018-06-02 23:00:00
55,7423.92,7718.35,7410.52,7699.03,1528081200,57447.98,435047580.59,2018-06-03 23:00:00
56,7625.59,7672.7,7394.97,7423.92,1528167600,56200.35,424508904.57,2018-06-04 23:00:00
57,7716.26,7755.92,7504.98,7625.59,1528254000,55752.09,426300036.67,2018-06-05 23:00:00
58,7675.04,7742.14,7651.13,7716.26,1528340400,38825.79,299891219.73,2018-06-06 23:00:00
59,7691.02,7691.08,7559.5,7675.76,1528426800,41032.66,314105899.35,2018-06-07 23:00:00
60,7344.3,7691.74,7300.41,7691.02,1528513200,41918.5,315655387.22,2018-06-08 23:00:00
61,6787.73,7345.58,6661.98,7344.3,1528599600,121151.71,840015730.62,2018-06-09 23:00:00
62,6877.95,6913.85,6652.89,6787.74,1528686000,67168.03,456431269.88,2018-06-10 23:00:00
63,6566.97,6881.76,6462.61,6877.95,1528772400,76502.93,510722725.86,2018-06-11 23:00:00
64,6486.27,6623.0,6140.63,6566.93,1528858800,133758.95,856420302.9,2018-06-12 23:00:00
65,6607.11,6719.44,6331.28,6486.27,1528945200,85018.42,557520945.02,2018-06-13 23:00:00
66,6460.05,6667.23,6380.69,6607.11,1529031600,55135.43,361239256.69,2018-06-14 23:00:00
67,6539.69,6569.15,6345.99,6460.21,1529118000,33792.79,219728824.06,2018-06-15 23:00:00
68,6453.13,6585.77,6406.77,6539.77,1529204400,40197.18,261948170.18,2018-06-16 23:00:00
69,6693.47,6802.03,6401.41,6453.13,1529290800,62707.08,415241713.77,2018-06-17 23:00:00
70,6614.63,6839.6,6569.96,6693.38,1529377200,62153.05,418298029.49,2018-06-18 23:00:00
71,6783.62,6817.9,6585.13,6614.63,1529463600,52383.09,352659038.11,2018-06-19 23:00:00
72,6671.78,6787.26,6626.12,6783.62,1529550000,47951.93,323119351.35,2018-06-20 23:00:00
73,6133.38,6681.42,5941.32,6671.94,1529636400,136463.25,852305557.44,2018-06-21 23:00:00
74,6118.14,6257.88,6033.2,6132.86,1529722800,55310.58,340200473.22,2018-06-22 23:00:00
75,6138.48,6254.02,5782.13,6118.14,1529809200,110166.04,663686016.94,2018-06-23 23:00:00
76,6252.93,6344.45,6095.25,6139.21,1529895600,79956.78,498636927.81,2018-06-24 23:00:00
77,6089.01,6286.36,6044.44,6252.93,1529982000,65866.32,408261098.92,2018-06-25 23:00:00
78,6127.62,6192.11,6021.69,6089.02,1530068400,57968.22,355324932.38,2018-06-26 23:00:00
79,5879.62,6145.62,5844.26,6127.62,1530154800,69141.0,417300518.27,2018-06-27 23:00:00
80,6399.44,6503.33,5813.02,5879.11,1530241200,103880.1,630420938.55,2018-06-28 23:00:00
81,6337.64,6445.15,6310.01,6399.47,1530327600,49988.72,319622590.79,2018-06-29 23:00:00
82,6328.12,6395.98,6262.72,6337.64,1530414000,38997.95,247997980.61,2018-06-30 23:00:00
83,6330.02,6332.83,6318.75,6328.13,1530500400,206.72,1313509.9,2018-07-01 23:00:00
